task_id,scheduler_type,cluster_id,submit_time,wait_time,actual_duration,status
26163ef7a1649d2290ddefdc,baseline,1,3644909.0,0.0,4537.0,COMPLETED
53dcf070bf1fec2da226e987,baseline,2,3652334.0,0.0,43.0,COMPLETED
e20d54e3edf349287201724c,baseline,3,3653298.0,0.0,20.0,COMPLETED
13fbe71d59236a25d217184f,baseline,3,3653856.0,0.0,624.0,COMPLETED
2ca0c4dccf896bd2f2b1532e,baseline,2,3643039.0,0.0,11702.0,COMPLETED
b0fae6e553356b6042c5a88a,baseline,2,3652572.0,0.0,2475.0,COMPLETED
52f878898cc21102db3df0f1,baseline,1,3650951.0,0.0,4209.0,COMPLETED
f480b97856a29a1269f59799,baseline,2,3658677.0,0.0,265.0,COMPLETED
a2b42490bb3b335d0c82dd76,baseline,2,3669806.0,0.0,64.0,COMPLETED
5a1cdf5528da597815393288,baseline,3,3671562.0,0.0,51.0,COMPLETED
6bef753f6b16c274379f54ca,baseline,2,3663909.0,0.0,8696.0,COMPLETED
65179b6bc3657763e2761bce,baseline,2,3671385.0,0.0,1707.0,COMPLETED
a557256b770655e07539fb08,baseline,3,3620942.0,0.0,56646.0,COMPLETED
7814e0e778337c994e573940,baseline,0,3620378.0,0.0,59707.0,COMPLETED
5f91c2dbbb2a071ae04d7e7a,baseline,0,3681202.0,0.0,517.5,COMPLETED
a94606da199bc36728ae4860,baseline,2,3685135.0,0.0,53.0,COMPLETED
1bf3ef5eca22ed2d4b88fe95,baseline,1,3665793.0,0.0,20135.0,COMPLETED
a1dc1a20cba859a19d7335c6,baseline,1,3688646.0,0.0,180.0,COMPLETED
d105b2275f8117fd9fcd7a49,baseline,1,3689966.0,0.0,189.0,COMPLETED
2f5a71f8d576f00297253e1c,baseline,3,3687966.0,0.0,4895.0,COMPLETED
15a6f8c216d224e084d9cd04,baseline,3,3696169.0,0.0,316.0,COMPLETED
2c0f307914a2e4ed8f8d52f5,baseline,0,3684106.0,0.0,15619.0,COMPLETED
e02ff703610cad6f19e09af2,baseline,3,3697064.0,0.0,4157.0,COMPLETED
7e49fdacd369b43f4f1f6a03,baseline,0,3702704.0,0.0,404.0,COMPLETED
ac4d39c1c0cd86ca440adaaf,baseline,0,3708900.0,0.0,103.0,COMPLETED
43058a38af1c6ff2b450dd9f,baseline,3,3708909.0,0.0,226.0,COMPLETED
aaa8c5e2a122b9d67808228d,baseline,0,3710879.0,0.0,55.0,COMPLETED
c7daa8417394c04ddb518715,baseline,0,3711205.0,0.0,40.0,COMPLETED
f2910ebb550bb39297d6804f,baseline,0,3713551.0,0.0,33.0,COMPLETED
8cd96aba1681ae31ae289b8e,baseline,0,3721285.0,0.0,69.0,COMPLETED
33afc09a55ad107a08ea47ed,baseline,2,3687038.0,0.0,36987.0,COMPLETED
ba42b560afbeeb2122c3b9ee,baseline,0,3723926.0,0.0,152.0,COMPLETED
9263bb7312f1153113b76dad,baseline,0,3722219.0,0.0,4687.0,COMPLETED
bcee57ed537dbd5fd620b669,baseline,0,3729797.0,0.0,213.0,COMPLETED
225b89841545297cc077fe5c,baseline,0,3730147.0,0.0,1084.0,COMPLETED
868318ed8a39aadc18ff2e85,baseline,2,3730734.0,0.0,2176.0,COMPLETED
a48ca542a1de48470be8cc66,baseline,2,3734850.0,0.0,111.0,COMPLETED
49d0d0c3a45f36a7a6db493e,baseline,2,3736315.0,0.0,670.0,COMPLETED
325fe17e67975df00ddfbe1b,baseline,0,3736952.0,0.0,741.0,COMPLETED
050ec9eb8ac59feedf73b022,baseline,3,3723536.0,0.0,16871.0,COMPLETED
04d822be13d6ab476022a943,baseline,0,3732639.0,0.0,13035.0,COMPLETED
5b74e7ab697f9baf28e7530a,baseline,0,3745930.0,0.0,72.0,COMPLETED
e24b8696d17fa713314bfbd4,baseline,3,3747069.0,0.0,91.0,COMPLETED
6b79eece52d8afc43caf7288,baseline,3,3747776.0,0.0,28.0,COMPLETED
0237c74f032658dcc7050267,baseline,0,3746667.0,0.0,1462.0,COMPLETED
d2d6ffe0b0a54ae68bf58a06,baseline,0,3752724.0,0.0,683.0,COMPLETED
d3d25155260a9c4da18d7681,baseline,0,3754101.0,0.0,37.0,COMPLETED
881ef68f29389d11130f53f6,baseline,2,3740644.0,0.0,14127.0,COMPLETED
4449b11cb1986006a63f78c5,baseline,3,3754635.0,0.0,257.0,COMPLETED
ad9d232b2261087b87f84c34,baseline,0,3754228.0,0.0,688.0,COMPLETED
edaa851bd879797842611db9,baseline,0,3755938.0,0.0,274.0,COMPLETED
a556126363622281e9a58058,baseline,3,3756795.0,0.0,227.0,COMPLETED
3b162ba2d9209dae89acb737,baseline,0,3756756.0,0.0,405.0,COMPLETED
9eb83cf196d285dfdc7dc872,baseline,2,3756137.0,0.0,2448.0,COMPLETED
83e8f4b84f4187bfbd7a4964,baseline,1,3458468.0,0.0,301175.0,COMPLETED
39090d868fbf513e84ef9bbf,mas,3,1094461.0,0.0,100.0,COMPLETED
45acbbb2e8655c2e43378c2e,mas,0,1092080.0,0.0,2798.0,COMPLETED
1ed5cf79388b3b945d03e87c,mas,0,1097431.0,0.0,50.0,COMPLETED
f8d19c29329167e40ea172ca,mas,0,1097906.0,0.0,13.0,COMPLETED
53d6e46ea1dccfb8e108e1e0,mas,1,1101161.0,0.0,8.0,COMPLETED
097653c4650a42823edbfd85,mas,0,1100849.0,0.0,5940.0,COMPLETED
d3d3dd142417b6ea34b7a010,mas,2,1112157.0,0.0,52.0,COMPLETED
7371eb3cead49a7059b74791,mas,2,1093583.0,0.0,26359.0,COMPLETED
811542e382ff75528b17e6ba,mas,0,1122361.0,0.0,64.0,COMPLETED
5f5d59a1ea6d60f3900d9bcd,mas,0,1125628.0,0.0,578.0,COMPLETED
5d033a07b5274dcf4eaf9f16,mas,3,1128455.0,0.0,21.0,COMPLETED
d808556d4ae8ba19e9dd6baf,mas,1,1125726.0,0.0,6586.0,COMPLETED
b675945594985b628d825163,mas,2,1133510.0,0.0,2094.0,COMPLETED
343ccedade025043b5e5271c,mas,1,1138083.0,0.0,103.0,COMPLETED
12297fc06d15267dce10576f,mas,3,1137514.0,0.0,782.0,COMPLETED
9edecc548a398d30758d246f,mas,0,1138493.0,0.0,153.0,COMPLETED
e0d84b3975b6fbf03835c553,mas,1,1138495.0,0.0,719.0,COMPLETED
059f99004b4c8cc729595082,mas,0,1136342.0,0.0,3791.0,COMPLETED
daf35aeb87bff995f44f5cc4,mas,1,1138423.0,0.0,4026.0,COMPLETED
05d3ec31583186037582803a,mas,3,1143470.0,0.0,474.0,COMPLETED
e0586d2ae0d20a32a74dc98c,mas,0,1144645.0,0.0,1277.0,COMPLETED
8d5f1b2c0c76f962a3889274,mas,0,1150147.0,0.0,45.0,COMPLETED
9f832ec9b0cb36149d4e6528,mas,2,1120233.0,0.0,30417.0,COMPLETED
9f4754ad251f818a72007c6a,mas,3,1148558.0,0.0,8577.0,COMPLETED
50404e2aabbcaf178c9768d1,mas,3,1148565.0,0.0,9953.0,COMPLETED
aaf214cf022bf0313c669222,mas,2,1158979.0,0.0,17.0,COMPLETED
63c3c04ce5ef9b78da3ee0de,mas,0,1152415.0,0.0,7261.0,COMPLETED
52c2f1af031e36b377986fed,mas,0,1159757.0,0.0,4610.0,COMPLETED
3a65fb200d7910d8b6cb618c,mas,1,1172452.0,0.0,2734.0,COMPLETED
fdec049dbcae27ebe2047766,mas,2,1174557.0,0.0,659.0,COMPLETED
a35f21e046072806110ada3c,mas,1,1177737.0,0.0,284.0,COMPLETED
10b7a91f7a05fb49891ebfff,mas,2,1182605.0,0.0,15.0,COMPLETED
ccff71112e133ba3ccc27535,mas,2,1184687.0,0.0,727.0,COMPLETED
be2ed246d0f02336b344596b,mas,0,1174837.0,0.0,11085.0,COMPLETED
4f794b14af4459cf808e7b2e,mas,0,1186465.0,0.0,24.0,COMPLETED
f8ece070a2c5a05a76749f1e,mas,1,1181493.0,0.0,5315.0,COMPLETED
6222cd16452a033077dc7898,mas,1,1191121.0,0.0,1838.0,COMPLETED
88045912ebfc4fda9da6300c,mas,2,1191990.0,0.0,6602.0,COMPLETED
b75ac289d5a6859a28a06a80,mas,0,1187636.0,0.0,13205.0,COMPLETED
2eb21770f31d10a54be8bab4,mas,0,1202329.0,0.0,239.0,COMPLETED
4478334607bca6e5a34c9f05,mas,1,1204247.0,0.0,19.0,COMPLETED
c041a4b6be7bb5b5f925c3fb,mas,1,1205384.0,0.0,13.0,COMPLETED
2046c94b1fbc223930568ddb,mas,3,1208495.0,0.0,69.0,COMPLETED
ece715abaea2c47bb9bd775f,mas,3,1208862.0,0.0,24.0,COMPLETED
5af60367792575c874475056,mas,2,1191764.0,0.0,22633.0,COMPLETED
e7bc5702c8780adfae1d4db0,mas,1,1207694.0,0.0,7033.0,COMPLETED
5a715fd88cdb8d8cdd354278,mas,2,1220318.0,0.0,413.0,COMPLETED
c6c0041d48c473a2f71e6f06,mas,2,1221754.0,0.0,308.0,COMPLETED
920c845bb6d162a65cfc1cd7,mas,1,1221756.0,0.0,485.0,COMPLETED
e46ebd9992a2cc20c9d7e169,mas,2,1223553.0,0.0,195.0,COMPLETED
9ed3909cdcaf8761eeaa8e23,mas,1,1216635.0,0.0,7406.0,COMPLETED
9be60acae467f3c1f51cc2c1,mas,0,1203850.0,0.0,28423.0,COMPLETED
dddb5f2b7b2f0aebdedfcb7f,mas,1,1233914.0,0.0,236.0,COMPLETED
4f549ea71b44ecbcbd954909,mas,0,1238238.0,0.0,518.0,COMPLETED
09f9a336cfe4bd9bad8b05f9,mas,2,1228293.0,0.0,10786.0,COMPLETED
23d6c67914dd234d9bff7c40,mas,2,1243519.0,0.0,130.0,COMPLETED
1b67984ec88023dea37ea5f0,mas,3,1246444.0,0.0,61.0,COMPLETED
72113b5d3d8befe716513a1b,mas,2,1248360.0,0.0,765.0,COMPLETED
689ea91723686e8bbe6fff56,mas,1,1227955.0,0.0,21247.0,COMPLETED
3d6889d3e7461825d4856de6,mas,3,1247718.0,0.0,2813.0,COMPLETED
8a4e97d02c134874ca66446a,mas,2,1248069.0,0.0,2768.0,COMPLETED
90acbf1cc3372a7ac1294ef3,mas,1,1251542.0,0.0,321.0,COMPLETED
45d3bc0a7cb9cf6173f1e79b,mas,1,1252806.0,0.0,236.0,COMPLETED
3107199a2826fec236c3eb25,mas,2,1255360.0,0.0,256.0,COMPLETED
95d8bcb64e831921e3a0f890,mas,1,1256763.0,0.0,236.0,COMPLETED
1edb7f84fc8e97d0ef35dc16,mas,1,1258505.0,0.0,527.0,COMPLETED
eded7ba621dfb2c415860709,mas,3,1259777.0,0.0,31.0,COMPLETED
d5ff5e35c5e71781d0bd77b6,mas,0,1238390.0,0.0,23653.0,COMPLETED
d6c332c16d01f1e7387ef195,mas,0,1265226.0,0.0,2961.0,COMPLETED
f8a2ae71ff810f20820e17dd,mas,2,1274216.0,0.0,13.0,COMPLETED
e2845eb6d2b860f571abe4c8,mas,0,1271629.0,0.0,4851.0,COMPLETED
7a4438275fb81371502da81a,mas,1,1276984.0,0.0,3624.0,COMPLETED
159f5c0b7c7b4d701c669696,mas,0,1283294.0,0.0,169.0,COMPLETED
c3bd302ad7fc4a9cf358036e,mas,0,1285036.0,0.0,31.0,COMPLETED
cef9d90a76958fcefa3a0dc3,mas,1,1284968.0,0.0,1364.0,COMPLETED
c15f8c4e2413f96718a82cc8,mas,0,1293591.0,0.0,154.0,COMPLETED
019aefeeb22468377bb29b6f,mas,0,1294341.0,0.0,36.0,COMPLETED
030793bdc5e81f1a86bd3953,mas,2,1295603.0,0.0,13.0,COMPLETED
33a774178695a5406f643af1,mas,3,1295974.0,0.0,135.0,COMPLETED
5719db63928571c94d3d42a7,mas,3,1300494.0,0.0,45.0,COMPLETED
679d9a81461fae902e2842cc,mas,2,1301290.0,0.0,2995.0,COMPLETED
c9bed6cd743d9297d82d8af3,mas,2,1310603.0,0.0,243.0,COMPLETED
11def3bfa52a3cc88eaaadf7,mas,1,1293700.0,0.0,18070.0,COMPLETED
bc0fe67f675a00516bb33484,mas,1,1312315.0,0.0,39.0,COMPLETED
0ac29496185659d831d7a89c,mas,1,1317330.0,0.0,77.0,COMPLETED
af0f0a9f9963fb96c697c996,mas,2,1314830.0,0.0,2934.0,COMPLETED
6e873b0fd3450669682f1a12,mas,0,1299507.0,0.0,18588.0,COMPLETED
5d921e59509eb7cf8899b581,mas,0,1318151.0,0.0,2638.0,COMPLETED
08e5e8335670f42dfe321892,mas,2,1320778.0,0.0,58.0,COMPLETED
3508ac77027d94bdb764107d,mas,1,1313197.0,0.0,20169.0,COMPLETED
afba6312141f00df94f378cd,mas,2,1334373.0,0.0,236.0,COMPLETED
f7ecc12390b0d8d5d0ebd930,mas,2,1336833.0,0.0,1098.0,COMPLETED
57a9f377b40af5c189d3bdf6,mas,0,1325834.0,0.0,12444.0,COMPLETED
eff4f79e7245000c4d501c8d,mas,0,1339727.0,0.0,424.0,COMPLETED
fd601a7e64ad1f6ba8ea6e91,mas,0,1342609.0,0.0,1235.0,COMPLETED
015e840b7325157f0ad625b7,mas,0,1346169.0,0.0,2644.0,COMPLETED
f01d93027af3f1110e7fcded,mas,1,1337814.0,0.0,12346.0,COMPLETED
5f405d5b2f8c01d0a5532093,mas,2,1354620.0,0.0,37.0,COMPLETED
3deccd9ad48029679a9e7a2d,mas,3,1354269.0,0.0,1230.0,COMPLETED
133a218bee1b3bfe99533ee6,mas,3,1355838.0,0.0,731.0,COMPLETED
10bf0ff20558c84d7865c046,mas,0,1350259.0,0.0,6918.0,COMPLETED
6fa43566de4a999486b4817f,mas,2,1359176.0,0.0,185.0,COMPLETED
02681e51d4f912bd4d30b372,mas,0,1359808.0,0.0,337.0,COMPLETED
1c5d9dceeba80ad172760e65,mas,3,1364593.0,0.0,183.0,COMPLETED
11837e46e278405c113abda9,mas,2,1362714.0,0.0,7252.0,COMPLETED
728a38b43bc12e217c8a1383,mas,1,1375139.0,0.0,240.0,COMPLETED
66613bf7d954ec0b95e3f4d2,mas,3,1356869.0,0.0,19271.0,COMPLETED
3af9f3abd3f252026489f333,mas,3,1377194.0,0.0,645.0,COMPLETED
ec0deb1828b698d791d48ab7,mas,0,1367101.0,0.0,11969.0,COMPLETED
07777c43ba2fbd4d5883ee3a,mas,3,1383356.0,0.0,145.0,COMPLETED
4ee94791c515c815e2dba289,mas,2,1378556.0,0.0,6676.0,COMPLETED
fe4a7c2891a94c5622df87a6,mas,0,1380518.0,0.0,7037.0,COMPLETED
ea226f005e6ef6fd38209880,mas,1,1386974.0,0.0,1241.0,COMPLETED
b03bfce1fe69549ebd28c006,mas,0,1385966.0,0.0,2295.0,COMPLETED
1ceccd7442f1bf3ecfa1ca30,mas,0,1388320.0,0.0,32.0,COMPLETED
0b6b12c3116916181c83a7b5,mas,1,1389745.0,0.0,345.0,COMPLETED
003ba8a7a1205665edfc42ce,mas,0,1390996.0,0.0,290.0,COMPLETED
1e3bf34c7b815298e4996e83,mas,0,1391643.0,0.0,187.0,COMPLETED
34b6740075e6ebf2474a6ea3,mas,1,1389712.0,0.0,5085.0,COMPLETED
47f233a75523f4612b61eb36,mas,0,1392079.0,0.0,3910.0,COMPLETED
5699bbb95f5d2d4f8ea6546d,mas,2,1329047.0,0.0,69211.0,COMPLETED
c1493dd959e31276c4becab5,mas,2,1402512.0,0.0,65.0,COMPLETED
4c9024aca023f520fb8d5a48,mas,2,1406847.0,0.0,110.0,COMPLETED
7c97187283e0932876e4d99c,mas,0,1401289.0,0.0,8062.0,COMPLETED
0ee09ecf9bbc85d448dd2019,mas,0,1411188.0,0.0,62.0,COMPLETED
03728a25d0d571ab0943746c,mas,3,1393677.0,0.0,18687.0,COMPLETED
cf6379874b060cbeab003363,mas,1,1412556.0,0.0,78.0,COMPLETED
d0fcae6d09c603d6fb291d2e,mas,0,1413524.0,0.0,214.0,COMPLETED
b7398c5adf4a6623d3ac833a,mas,0,1419122.0,0.0,145.0,COMPLETED
e15b01c481b024711fb90074,mas,1,1422932.0,0.0,400.0,COMPLETED
ddfcbda18da926633ae7cb2e,mas,1,1440852.0,0.0,1063.0,COMPLETED
7dff551526afeb96d49c9a6a,mas,1,1441372.0,0.0,733.0,COMPLETED
bbd809312a9008f2cec0cb89,mas,1,1444303.0,0.0,681.0,COMPLETED
7e159e0371b5f244fb62a542,mas,3,1417332.0,0.0,38384.0,COMPLETED
d46231330a9ab28d636a3622,mas,2,1458391.0,0.0,51.0,COMPLETED
e794d012190382cb6f75baac,mas,0,1458752.0,0.0,577.0,COMPLETED
c65903117385571018e64a72,mas,1,1459286.0,0.0,545.0,COMPLETED
3d9812647b28bb2714d61073,mas,0,1414627.0,0.0,46953.0,COMPLETED
a5c0c499ac61fb584e4b9fb7,mas,1,1467531.0,0.0,24.0,COMPLETED
b4bf6b437e4e83c24065208a,mas,1,1467596.0,0.0,24.0,COMPLETED
16d230689f32946277bb1363,mas,3,1471318.0,0.0,2094.0,COMPLETED
a068cc9acafe876dedd09228,mas,0,1472690.0,0.0,1912.0,COMPLETED
d55c35a9a4fb558bf3ae3fa4,mas,2,1475823.0,0.0,145.0,COMPLETED
2bd613bcd5aa96fb834082df,mas,1,1471302.0,0.0,4726.0,COMPLETED
e7b6060f25aa36f6aa49fbf3,mas,2,1478512.0,0.0,162.0,COMPLETED
38bbb65dd5ef5ec2b0d724fd,mas,0,1473211.0,0.0,6966.0,COMPLETED
0b3bf6f1a94a3ac03256b0f8,mas,0,1480195.0,0.0,9383.0,COMPLETED
1f3bf25375878e5354376d3b,mas,3,1492587.0,0.0,27.0,COMPLETED
68583c6a67eb443de3ea60de,mas,2,1498237.0,0.0,388.0,COMPLETED
80571e867ab4eff6c3c226ee,mas,0,1502207.0,0.0,596.0,COMPLETED
9d7d0d7a908d29a3d9c2f566,mas,0,1513975.0,0.0,335.0,COMPLETED
a8456b71584350cbae812be3,mas,1,1483739.0,0.0,30618.0,COMPLETED
5343d3a35549a7a73b1a9bfd,mas,0,1515751.0,0.0,495.0,COMPLETED
6f70a9f6c94d194117a4201e,mas,1,1523177.0,0.0,4497.0,COMPLETED
31711cf87bcf94701b0b6709,mas,0,1527253.0,0.0,1880.0,COMPLETED
6e574a1b2f1b93dd57d71b71,mas,1,1528922.0,0.0,841.0,COMPLETED
ec6edc04046a1192918384df,mas,3,1528638.0,0.0,3281.0,COMPLETED
71313fc39a97a4d753132198,mas,3,1532628.0,0.0,5623.0,COMPLETED
52e2dde78c30ed7e0756ee3e,mas,1,1540848.0,0.0,396.0,COMPLETED
52e44ea8cd1cbc59c385e94c,mas,3,1540050.0,0.0,1619.0,COMPLETED
8aac0d742f426d50d1a7d35b,mas,1,1543364.0,0.0,54.0,COMPLETED
59e4d8b529b97019f73f7e1b,mas,0,1539919.0,0.0,3806.0,COMPLETED
60d62b29fbffb1b0b87f7f2d,mas,3,1543696.0,0.0,33.0,COMPLETED
712d87e91e1a8b701230c0ea,mas,0,1547850.0,0.0,30.0,COMPLETED
9e71fe2daa5803e910a3a265,mas,0,1550400.0,0.0,219.0,COMPLETED
5a95dc85e286c15e99fd85ff,mas,3,1554378.0,0.0,1456.0,COMPLETED
d33103c3ddc1521c46074df1,mas,3,1558421.0,0.0,594.0,COMPLETED
473964725ad2b112232be65c,mas,3,1551675.0,0.0,8052.0,COMPLETED
9f87001e41f07808042e9af0,mas,0,1562684.0,0.0,410.0,COMPLETED
1d9dd6f24d99e4512ca2a169,mas,3,1563683.0,0.0,176.0,COMPLETED
5cbb5369f3ccdaa0707978fb,mas,0,1563806.0,0.0,98.0,COMPLETED
a4dcc45a11f8ef96619f02c8,mas,0,1563369.0,0.0,4124.0,COMPLETED
f6924936644688e2ebe275b1,mas,0,1568578.0,0.0,46.0,COMPLETED
d19677b0c4a175a9a2c9f8bc,mas,0,1568168.0,0.0,478.0,COMPLETED
dcd779d6cbc58996d005b3ea,mas,1,1566289.0,0.0,2802.0,COMPLETED
b8f2df1524264d8fe6b47a93,mas,2,1512951.0,0.0,58013.0,COMPLETED
fabc6889ad5b4ade6f99b13a,mas,2,1571090.0,0.0,28.0,COMPLETED
91a7090406af16b108efe6f5,mas,1,1570070.0,0.0,1517.0,COMPLETED
7ab09297a16972d882e25aa5,mas,1,1551204.0,0.0,20808.0,COMPLETED
54e1accfb21360655015b6b1,mas,1,1573853.0,0.0,941.0,COMPLETED
ac3ddb25baab3b537c2cad54,mas,0,1568382.0,0.0,7213.0,COMPLETED
bd6f695967bc1e078ba5d853,mas,1,1578223.0,0.0,31.0,COMPLETED
d6f6e32032895814bcf24aa5,mas,0,1574578.0,0.0,4212.0,COMPLETED
d64945456ae1793e697871ee,mas,3,1570656.0,0.0,10691.0,COMPLETED
915002463cdd1e957d7f1668,mas,3,1570656.0,0.0,10875.0,COMPLETED
3e7be82e48fd496831a56340,mas,0,1581966.0,0.0,1900.0,COMPLETED
d20546330a5992f6468dd12c,mas,0,1583694.0,0.0,259.0,COMPLETED
5c8c0804e75d0494ef56d803,mas,0,1584243.0,0.0,297.0,COMPLETED
e1c69b2b8c76203b2663e201,mas,1,1585761.0,0.0,256.0,COMPLETED
6b0afeac1603023f4bfad43b,mas,1,1586755.0,0.0,38.0,COMPLETED
22fb4cc5a21542c5dcca1f85,mas,0,1588549.0,0.0,294.0,COMPLETED
eff26be1c703099b1825ed99,mas,1,1588781.0,0.0,110.0,COMPLETED
84c0273ebdc322a28c31dd46,mas,0,1588943.0,0.0,82.0,COMPLETED
29d979d87056224d2c94dde6,mas,0,1590317.0,0.0,1576.0,COMPLETED
fd84f834930b408470594e13,mas,0,1593553.0,0.0,195.0,COMPLETED
36ff6ba9f47cba325a42efbb,mas,0,1595094.0,0.0,683.0,COMPLETED
81d010e17c6043a8c0dcd98a,mas,1,1595834.0,0.0,384.0,COMPLETED
1e3051b9d831baec33d134d4,mas,2,1598225.0,0.0,1058.0,COMPLETED
aa0940f13ee38b59d0468f2f,mas,1,1605859.0,0.0,58.0,COMPLETED
e66f571711f5d7b4caeb33bc,mas,2,1615359.0,0.0,456.0,COMPLETED
6f06f04594f608949aa55022,mas,1,1614372.0,0.0,11293.0,COMPLETED
e3bc120a1ad6b2f85e0520ab,mas,2,1619927.0,0.0,8212.0,COMPLETED
449ae1400737bf1c4d4d7133,mas,1,1635322.0,0.0,134.0,COMPLETED
16c5be8166d4a4455ab3277d,mas,3,1636472.0,0.0,55.0,COMPLETED
f6531f8253b334bc6c1d9179,mas,1,1633906.0,0.0,4204.0,COMPLETED
cc972f0d7426f8c88a28d494,mas,0,1610691.0,0.0,29369.0,COMPLETED
dbf6a88a730c42b9dc28559a,mas,3,1639590.0,0.0,1205.0,COMPLETED
87aa51c802b3ee119c8eeb18,mas,3,1648333.0,0.0,75.0,COMPLETED
2099cb237151e1a27f1ec325,mas,0,1649179.0,0.0,453.0,COMPLETED
738223e5bc8fa2d7a57c9872,mas,3,1649244.0,0.0,2197.0,COMPLETED
5a5045779ef2d795a828dcb8,mas,0,1651216.0,0.0,386.0,COMPLETED
7915774ebec6c060d4e0a421,mas,0,1652111.0,0.0,2378.0,COMPLETED
459c907cf9c8048c911e9bfc,mas,2,1634057.0,0.0,22825.0,COMPLETED
31b4db34e66dfb7912ada780,mas,3,1652589.0,0.0,5169.0,COMPLETED
8d9e0a43ca3311ce1d7bc1de,mas,1,1662122.0,0.0,143.0,COMPLETED
9f15c87cad2db901eea0e335,mas,2,1663850.0,0.0,110.0,COMPLETED
c6059f22efb7bf5df21e1cc0,mas,0,1664518.0,0.0,293.0,COMPLETED
c6a1d2e9f80f8fb80a4cf43b,mas,0,1665455.0,0.0,474.0,COMPLETED
e9421048f42a78a01131d353,mas,2,1668721.0,0.0,71.0,COMPLETED
dcfb031ea20643d2808735e8,mas,2,1670917.0,0.0,55.0,COMPLETED
23d2675c0321c2832d333d87,mas,2,1671456.0,0.0,116.0,COMPLETED
b6f139d29d70925a01662ec6,mas,1,1647936.0,0.0,24778.0,COMPLETED
13f58bcdce0427d261cdf6d2,mas,1,1673650.0,0.0,1170.0,COMPLETED
12acbc59bc6af97e68f19358,mas,0,1660417.0,0.0,14446.0,COMPLETED
ae6600aa0b3824542155266e,mas,3,1660418.0,0.0,15035.0,COMPLETED
c88ce5d0f84813944594b00a,mas,2,1672766.0,0.0,4201.0,COMPLETED
f77948875acba866cf0f8127,mas,0,1677978.0,0.0,247.0,COMPLETED
ea53f2590496610657299706,mas,1,1678221.0,0.0,32.0,COMPLETED
fc6604ca440190b54c211936,mas,2,1679930.0,0.0,1024.0,COMPLETED
01933cfc9f232553f0b44033,mas,3,1679937.0,0.0,1550.0,COMPLETED
887c9f308838f3a2db5bc87a,mas,0,1683850.0,0.0,176.0,COMPLETED
81409b3df2005aff9baada92,mas,1,1685695.0,0.0,165.0,COMPLETED
71e1982352aedab6a69355c3,mas,0,1696001.0,0.0,331.0,COMPLETED
979446c85e11560f02b8daa9,mas,3,1698090.0,0.0,454.0,COMPLETED
05c6460f5146feeb0f924aa7,mas,0,1698413.0,0.0,485.0,COMPLETED
7f37b6fe49843b31523720d1,mas,0,1697703.0,0.0,2606.0,COMPLETED
236843be9fcde46e39f29943,mas,0,1710096.0,0.0,297.0,COMPLETED
07d499fa6b3843c36fa68b0e,mas,0,1710624.0,0.0,322.0,COMPLETED
403e620a556b1490aeb1a521,mas,2,1709907.0,0.0,4566.0,COMPLETED
0201b74e0ff1347782a490a8,mas,0,1714175.0,0.0,747.0,COMPLETED
6bfc72cd42766ba251af89e0,mas,1,1716702.0,0.0,1015.0,COMPLETED
83b7fb9ac3dc6757440e35c4,mas,1,1726231.0,0.0,415.0,COMPLETED
668a573f3d86f64ae6762a53,mas,0,1727320.0,0.0,24.0,COMPLETED
5caf83f2b5927ac38faa8927,mas,1,1734772.0,0.0,190.0,COMPLETED
2fce2878dfe145095c56ed9d,mas,2,1734910.0,0.0,1894.0,COMPLETED
f0ed58f8060482b63cf82e83,mas,0,1737122.0,0.0,411.0,COMPLETED
2054fd430bb3d3ece1179c09,mas,3,1748131.0,0.0,54.0,COMPLETED
d333adc86042e528b2691ce7,mas,1,1750870.0,0.0,2426.0,COMPLETED
e0980379b4c30ca562378da7,mas,1,1757211.0,0.0,55.0,COMPLETED
ed004002b02ceeee33ce01ce,mas,2,1758332.0,0.0,756.0,COMPLETED
7d3fc0da4af6364260126295,mas,3,1760432.0,0.0,75.0,COMPLETED
1e023e215dcf07d309cdf8c2,mas,1,1760386.0,0.0,265.0,COMPLETED
18c51b528a9f3d7f66354c64,mas,2,1760423.0,0.0,354.0,COMPLETED
2f7accec78d5b193438430f3,mas,1,1768423.0,0.0,149.0,COMPLETED
102a43a5bc0bcf0875d3d3f7,mas,1,1774396.0,0.0,167.0,COMPLETED
f3efff6dc7794171e03fe062,mas,1,1774532.0,0.0,1648.0,COMPLETED
30f7b963a7a0dc549cc93644,mas,2,1774588.0,0.0,1649.0,COMPLETED
3255b0bb370a372ba1bfdccd,mas,1,1779542.0,0.0,99.0,COMPLETED
4f0175497bf00130291a339f,mas,0,1783583.0,0.0,186.0,COMPLETED
38e0953980ec9a61f8899629,mas,1,1791353.0,0.0,4902.0,COMPLETED
38134cc3014c20c089e45be8,mas,2,1790608.0,0.0,6503.0,COMPLETED
e48910cb0c82ffc946eec08d,mas,0,1785892.0,0.0,12442.0,COMPLETED
497291931b47d563d6212745,mas,1,1798328.0,0.0,585.0,COMPLETED
d54f9b3139023d42167288db,mas,0,1804557.0,0.0,406.0,COMPLETED
d3b2812e0a5382bb7f0cc9d7,mas,2,1805788.0,0.0,4505.0,COMPLETED
baf24274e117f5a2f802f570,mas,0,1813607.0,0.0,24.0,COMPLETED
b7eb071640a4cff88c64d165,mas,1,1810309.0,0.0,3342.0,COMPLETED
